Ag+,Hg2+,Bi3+
Ag+,Cu2+,Bi3+
Ag+,Mg2+,Bi3+
Ag+,Ca2+,Bi3+
Ag+,Sr2+,Bi3+
Ag+,V2+,Bi3+
Ag+,Cr2+,Bi3+
Ag+,Mn2+,Bi3+
Ag+,Fe2+,Bi3+
Ag+,Co2+,Bi3+
Ag+,Ni2+,Bi3+
Ag+,Zn2+,Bi3+
Ag+,Cd2+,Bi3+
Ag+,Sn2+,Bi3+
Ag+,Pb2+,Bi3+
